SummaryNr,Degree,Nature,Occupation,FallDist,Cause,FatCause,TaskAssigned,HumanFactor,EnvironmentFactor,EventType,SourceInjury,PartBody,ProjType, ProjCost,EndUse
200772796,1,4,1,2,2,2,1,1,1,1,1,4,1,5,1
201485802,1,1,4,1,1,4,1,6,1,1,5,3,2,2,1
201521796,1,1,1,2,1,1,1,7,1,1,2,2,3,1,2
200650810,2,3,3,2,1,1,1,3,1,1,1,1,2,3,1
170710834,1,1,2,2,1,4,1,5,2,1,1,5,1,4,2
200231330,2,2,4,3,1,1,1,5,1,1,2,3,1,4,1
201066123,2,3,3,1,1,1,1,1,3,1,1,1,2,1,2
201144151,1,1,2,1,2,1,1,1,2,1,5,4,1,4,2
200822062,2,3,1,2,4,4,1,5,1,1,4,1,1,5,2
201041464,1,1,3,2,1,2,1,2,2,1,3,2,3,2,4
202349650,2,2,2,2,2,3,1,2,2,1,4,1,1,6,4
201485638,1,1,2,3,2,2,1,1,1,1,5,4,1,5,4
201922770,2,2,3,3,3,2,1,2,2,1,3,3,1,2,1
201320496,2,1,1,3,1,1,1,6,1,1,2,2,1,1,1
201115813,3,4,1,2,1,1,1,3,2,1,2,2,3,1,1
304891658,2,4,3,2,1,1,1,1,2,1,5,1,2,1,4
014269310,1,1,4,2,1,2,1,1,2,1,3,2,1,3,3
200011674,2,3,4,3,1,1,1,1,1,1,5,1,1,1,1
201124385,2,3,1,2,2,1,1,1,2,1,2,1,1,6,2
170838122,1,1,4,2,1,1,1,1,1,1,1,4,3,1,1
201343001,2,3,1,3,1,5,1,1,2,1,5,1,2,5,1
170763536,1,1,4,3,1,1,1,3,4,1,1,4,1,3,3
201041266,1,1,3,2,3,2,1,2,2,1,3,2,1,1,3
100354828,2,1,4,2,1,1,1,5,2,1,2,1,1,1,1
201988961,2,2,1,3,1,2,1,4,2,1,3,2,1,3,1
306232844,2,3,1,2,1,2,1,2,1,1,3,1,3,1,1
201761764,2,3,1,2,1,1,1,6,1,1,2,1,1,3,1
201862513,2,2,1,2,3,1,1,5,2,1,1,2,1,2,3
202013819,2,1,2,3,2,3,1,5,1,1,2,1,1,6,4
201485232,1,1,2,2,2,1,1,1,1,1,5,3,1,5,2
201362043,2,4,1,1,1,2,1,2,2,1,3,1,1,4,2
201115292,1,1,2,1,2,2,1,2,1,1,3,4,1,5,1
200011641,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1
202349908,1,3,4,3,1,1,1,5,2,1,2,2,2,5,3
200540847,2,4,1,3,1,6,1,1,1,1,1,3,3,2,1
200674059,2,4,4,3,1,1,1,1,2,1,2,3,2,4,2
200150589,2,1,1,3,1,1,1,7,1,1,2,1,3,2,3
200772283,3,4,1,1,2,2,1,1,1,1,2,4,1,1,2
202327979,2,3,4,3,2,1,1,3,1,1,1,1,1,3,4
170707749,3,4,3,2,1,3,1,6,1,1,2,5,1,5,1
200622165,2,2,1,1,3,2,2,7,1,1,3,1,2,5,3
201771813,2,2,4,3,1,3,1,7,1,1,2,1,1,3,2
201406543,2,3,3,1,3,2,1,3,2,1,3,1,1,4,1
202075107,2,2,2,2,2,3,1,1,1,1,1,1,1,3,1
201056991,1,1,4,2,1,1,1,7,1,1,2,1,3,1,1
200461424,2,2,4,2,1,4,1,1,2,1,1,2,2,1,2
014269294,1,1,4,2,1,1,1,1,1,1,1,2,3,1,1
201114444,1,1,2,2,2,3,1,5,1,1,2,2,1,6,3
201065406,1,1,4,1,1,1,1,1,2,1,4,5,1,5,2
201503174,1,1,4,2,1,1,1,5,1,1,1,3,3,1,2
200261782,2,1,1,2,4,3,1,2,1,1,1,1,2,1,3
202076063,2,1,4,1,1,1,1,1,2,1,5,1,1,1,2
201796562,1,2,3,1,1,1,1,2,2,1,2,1,3,1,2
201142882,1,3,4,2,1,1,2,5,1,1,1,1,3,1,2
201572146,2,2,1,3,1,1,1,5,3,1,2,1,1,5,2
201485067,1,1,1,1,1,1,1,5,1,1,1,2,1,6,2
200690519,2,1,4,2,1,1,1,1,1,1,1,3,1,4,3
200772069,3,4,3,1,1,4,1,1,1,1,3,1,2,1,2
202339529,1,1,2,3,2,2,1,1,2,1,3,5,3,5,1
200772077,1,1,1,2,1,1,1,3,1,1,1,4,2,3,1
202013710,2,1,2,2,1,4,1,5,1,1,1,1,2,2,2
200081453,2,2,1,3,2,3,2,1,1,1,2,1,1,4,4
201065448,1,2,4,1,1,1,1,1,1,1,5,4,1,5,2
200920866,2,3,1,1,2,3,1,5,1,1,1,1,1,2,2
201201811,1,3,2,2,2,4,1,4,1,1,2,1,2,2,2
170840581,1,2,4,1,1,1,1,7,1,1,2,2,3,1,2
201571197,1,4,4,2,1,1,1,3,1,1,1,2,1,4,2
201351772,2,3,4,2,1,1,1,6,1,1,1,1,2,2,1
100969674,3,4,2,2,2,4,1,1,1,1,1,3,2,1,2
014269302,1,1,4,2,1,1,1,1,2,1,1,2,1,3,2
202340162,2,1,1,3,3,3,1,3,1,1,2,1,1,7,1
300790169,1,1,2,2,2,4,1,1,1,1,1,3,1,2,2
200211183,2,3,1,3,1,1,1,2,1,1,2,1,1,5,2
202086039,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2
200901031,2,3,1,3,3,1,2,6,1,1,2,2,2,1,1
202327821,2,2,1,1,3,2,1,1,2,1,3,1,1,4,1
201405933,1,1,3,2,1,1,1,6,1,1,1,4,1,5,1
201181054,1,3,3,1,2,2,1,2,2,1,3,1,2,2,1
201155991,1,2,4,3,1,6,1,5,1,1,1,2,1,3,1
201405875,3,1,3,2,2,1,1,1,2,1,5,4,1,5,1
360315378,2,2,1,3,1,1,1,1,1,1,5,2,2,1,3
200771681,1,1,2,2,2,4,1,1,1,1,2,2,1,3,2
201114113,1,1,2,1,2,3,1,2,1,1,2,2,1,5,2
200821510,2,2,1,2,2,1,1,3,1,1,1,1,1,3,4
202013702,2,3,1,2,1,1,1,1,1,1,1,1,3,1,1
200352227,2,2,1,3,1,1,1,5,1,1,5,2,1,4,2
201095478,3,3,4,1,1,1,1,1,2,1,1,1,2,1,2
200711653,2,3,3,3,3,3,2,7,2,1,2,2,1,3,3
200051456,2,3,1,1,4,1,1,2,1,1,1,1,2,1,3
200782274,2,2,1,2,1,3,2,5,1,1,1,2,3,1,1
300787934,2,2,4,3,1,1,1,2,1,1,2,3,3,2,1
200900991,2,3,1,1,3,1,1,6,1,1,2,1,1,1,3
201632403,1,1,3,2,2,4,1,2,1,1,2,3,2,1,2
201155686,1,2,4,2,1,1,1,1,1,1,4,1,3,1,2
200673515,2,4,2,1,2,1,1,1,2,1,4,1,1,3,2
201521390,1,1,1,2,1,1,1,1,1,1,2,3,2,2,1
201361615,2,2,1,2,3,3,1,1,2,1,1,1,1,2,1
201484425,1,1,4,2,1,1,2,6,3,1,5,3,3,1,2
170840326,2,2,4,2,1,1,1,2,1,1,2,1,3,1,2
201261088,2,2,1,3,1,1,1,2,3,1,2,2,3,1,4
171010283,1,1,2,2,1,1,1,2,2,1,4,1,1,4,1
201033974,1,1,4,1,1,1,1,1,2,1,5,4,2,1,2
200120822,2,1,1,3,2,6,1,7,1,1,1,2,1,6,4
201116282,1,1,2,2,2,4,1,2,4,1,4,4,1,3,1
360238927,2,3,4,2,1,1,1,5,1,1,1,2,1,2,3
200673325,2,1,1,3,2,1,1,2,2,1,1,2,1,6,2
201771557,2,1,4,2,1,1,1,3,1,1,5,3,2,2,1
201055449,2,1,3,2,1,1,1,6,2,1,2,3,2,2,1
171262041,2,1,1,2,2,4,1,6,1,1,2,1,1,6,4
201405628,2,1,3,3,1,1,1,1,1,1,2,3,3,2,1
202526893,2,3,1,3,1,2,1,4,3,1,2,1,1,4,2
201063971,1,1,2,1,2,3,1,2,2,1,1,1,1,4,2
200900975,2,3,1,2,2,2,1,7,1,1,5,1,2,1,2
202311445,2,2,3,1,2,3,1,1,1,1,1,1,1,2,2
201154879,1,2,4,1,1,1,1,1,2,1,5,4,1,4,2
201154846,2,2,1,2,1,1,1,1,4,1,1,1,1,1,2
201361433,2,4,1,2,1,1,2,3,1,1,2,1,3,1,3
201404894,1,1,3,3,1,1,1,1,1,1,5,5,1,5,1
201502333,1,1,4,1,1,1,1,1,3,1,5,5,1,6,2
171011653,1,1,1,1,1,1,1,2,1,1,1,4,1,4,2
000656215,1,1,2,2,1,4,1,1,2,1,1,4,1,2,2
201033677,1,1,2,1,2,4,1,1,1,1,1,5,1,3,1
202074738,2,3,4,2,1,1,1,1,1,1,1,1,3,1,1
200022390,2,2,4,3,1,1,1,5,2,1,1,1,2,7,4
202003943,2,4,4,3,1,2,1,7,1,1,3,2,3,1,1
303383830,2,2,3,3,2,3,1,7,1,1,1,1,1,2,2
201404845,1,1,3,3,2,5,1,1,2,1,5,2,3,1,2
170831648,2,1,4,2,4,1,1,1,1,1,1,1,1,5,1
200770824,2,3,1,3,3,1,1,3,1,1,2,1,1,6,1
200022549,2,2,1,1,4,2,1,2,2,1,3,1,1,5,1
200969897,1,3,3,2,2,4,1,1,1,1,4,2,1,2,2
200551661,2,1,1,3,3,1,1,3,1,1,1,3,1,5,3
200330736,2,2,1,2,2,6,1,6,1,1,1,2,1,3,1
200673069,2,2,1,3,1,1,1,1,1,1,1,1,2,1,2
201982402,1,2,1,2,1,1,1,1,2,1,5,2,1,4,1
200810851,2,1,4,2,1,2,1,2,1,1,3,1,1,2,2
200011252,2,3,1,3,1,1,1,1,1,1,5,1,2,1,2
200880482,2,2,4,2,1,1,1,2,2,1,1,1,3,1,3
201404506,1,1,3,2,1,1,1,6,1,1,2,1,2,2,1
201700853,1,1,1,2,1,1,1,1,1,1,2,5,1,2,2
201094315,3,2,2,3,2,1,1,3,1,1,1,2,1,6,4
201094364,1,1,4,3,1,1,1,3,1,1,1,5,1,7,2
200031078,2,3,1,2,1,2,1,2,2,1,3,1,3,1,4
200270759,2,2,4,1,1,1,1,3,1,1,1,1,1,4,1
201982238,1,1,1,2,1,1,1,1,1,1,1,2,1,3,4
200011229,2,2,1,1,2,2,1,4,2,1,3,1,2,4,1
200880474,2,1,4,2,1,1,1,5,1,1,1,1,2,2,1
170626576,2,1,4,2,1,1,1,1,1,1,1,1,3,1,2
200810778,2,2,4,3,1,1,1,5,2,1,5,1,1,2,1
200371185,2,3,2,1,2,4,1,2,2,1,4,1,1,4,2
200601599,2,2,1,1,4,2,1,2,2,1,2,1,2,5,1
200080638,1,1,1,3,1,1,1,5,1,1,1,2,3,1,2
201063781,1,1,3,2,2,2,2,1,1,1,3,4,2,2,2
171059926,1,1,4,1,1,2,1,1,2,1,5,4,3,1,3
014222665,2,3,1,3,1,1,1,1,1,1,1,1,3,1,1
201570702,2,1,1,3,3,3,1,3,1,1,2,1,1,3,1
200800365,1,3,1,2,1,2,1,2,2,1,3,1,2,1,1
201054475,1,1,4,2,1,1,1,2,1,1,2,4,3,1,3
202311213,2,1,1,2,2,6,1,1,2,1,1,1,1,1,4
200781375,2,2,4,2,1,1,1,1,2,1,4,2,2,2,1
170851992,1,1,2,2,2,3,1,5,1,1,4,4,1,3,4
200460814,2,4,1,3,3,3,1,3,2,1,5,3,1,7,1
200051027,2,2,1,3,1,1,1,5,1,1,2,2,2,2,3
014411318,2,4,1,1,4,2,1,2,2,1,3,1,3,1,3
200080604,1,3,1,2,2,3,1,5,1,1,1,1,1,5,2
120308275,1,1,3,2,1,1,1,5,1,1,1,2,1,3,1
125490698,2,2,4,3,1,1,1,1,2,1,5,2,3,1,2
170019335,2,4,1,3,1,1,1,4,1,1,2,3,1,2,2
200965309,1,1,2,2,2,6,1,3,1,1,5,2,1,2,2
201340981,2,1,1,3,1,5,1,3,1,1,2,1,3,1,1
201153657,1,1,4,1,1,1,1,2,1,1,2,1,1,4,2
201404001,1,1,3,3,3,5,1,1,1,1,2,3,1,3,1
201630993,1,1,4,2,1,1,1,1,1,1,2,4,2,2,2
000837856,1,1,1,3,2,4,1,6,1,1,1,1,1,6,4
200963684,3,4,3,2,1,1,1,3,3,1,2,3,2,5,1
303422703,2,1,1,1,4,4,1,3,1,1,5,1,1,3,1
201771052,2,1,1,1,4,6,1,2,1,1,1,1,1,2,2
201483187,1,1,3,1,1,1,1,1,1,1,5,3,3,1,2
000656413,1,1,2,3,2,1,1,5,1,1,1,4,1,5,4
200963676,2,2,4,2,1,1,1,3,2,1,2,3,1,1,2
200450930,2,4,1,3,2,3,1,1,1,1,2,3,1,5,2
200210623,2,3,1,2,1,1,1,3,1,1,1,1,1,4,3
202013264,1,1,4,2,1,4,1,6,1,1,1,2,3,1,4
200740595,1,1,1,2,4,1,1,1,1,1,2,4,2,1,3
202126181,2,3,1,2,1,1,1,1,2,1,5,2,2,5,1
202311049,2,1,1,3,2,1,1,3,1,1,1,1,1,7,4
201921475,2,3,4,3,1,5,1,1,1,1,1,1,1,6,3
200201218,1,3,1,3,4,3,1,5,1,1,5,1,3,1,1
201630886,1,1,2,2,2,3,1,1,1,1,1,3,1,3,1
170869481,2,3,4,3,1,1,1,3,1,1,1,1,1,5,3
201611670,2,2,4,2,1,1,1,1,4,1,3,1,2,1,2
170019392,2,2,1,3,1,5,1,1,1,1,1,2,2,2,4
170869473,1,1,4,2,1,1,1,3,1,1,1,2,1,4,2
200201184,2,2,1,1,1,3,1,2,4,1,2,1,1,4,1
200781037,2,4,1,3,1,1,1,3,1,1,2,1,1,2,1
201560331,1,1,4,2,1,2,1,1,1,1,3,4,3,1,1
170243745,2,3,1,3,1,5,1,6,1,1,1,1,1,3,1
200880334,2,1,4,2,1,1,1,3,1,1,1,4,3,1,2
000897652,2,2,1,2,1,6,2,5,1,1,1,1,1,3,1
170869283,1,1,4,2,1,1,2,1,2,1,2,4,1,4,2
201361029,2,2,1,3,1,1,1,1,2,1,1,1,3,2,3
201570538,2,3,1,2,1,1,1,4,3,1,2,1,3,1,1
200230696,1,1,1,3,1,1,1,1,2,1,1,2,1,6,1
201403474,3,4,3,1,2,2,1,4,1,1,2,4,2,1,2
201981610,2,3,2,2,2,3,1,1,1,1,5,1,1,2,2
201040672,2,2,4,3,1,1,1,4,1,1,1,3,1,3,1
170831275,1,4,3,2,1,1,1,3,2,1,5,3,1,2,2
200780997,2,2,1,3,1,1,1,1,1,1,1,3,1,3,1
201152865,1,1,4,1,1,1,1,1,2,1,5,2,1,2,3
200030799,2,2,1,3,2,3,2,1,1,1,1,2,1,5,2
200600831,2,2,1,2,3,3,1,2,4,1,4,1,1,5,1
201101359,1,1,2,1,2,3,1,3,1,1,2,4,1,2,2
170869192,1,1,4,2,1,2,2,1,2,1,3,1,3,1,1
170869184,1,1,4,2,1,1,1,1,2,1,2,2,1,2,2
000642991,1,1,1,2,2,6,1,6,1,1,2,4,1,3,1
200620599,2,2,4,2,1,1,1,7,1,1,2,3,1,1,1
201770815,2,3,1,2,3,3,1,1,2,1,1,1,1,3,1
171122989,2,2,1,2,1,1,1,3,1,1,1,1,3,1,2
200650307,1,1,4,2,1,1,1,3,1,1,1,1,1,5,3
201141157,1,1,2,2,2,1,1,5,2,1,2,1,1,6,4
200200970,2,3,1,3,1,1,1,1,1,1,2,1,2,4,1
201482619,1,1,4,3,1,1,1,6,4,1,1,2,1,2,3
201482619,1,1,4,3,1,1,1,6,4,1,1,2,1,2,3
200540409,2,1,1,3,1,1,1,3,1,1,2,1,2,1,2
200200905,2,3,1,3,1,6,1,1,1,1,2,1,3,1,1
200850873,2,2,1,3,3,3,1,2,1,1,1,2,1,7,1
200000735,2,2,1,3,3,3,1,1,1,1,1,3,1,3,1
200880433,2,1,2,3,1,1,2,5,1,1,1,3,3,6,3
201403177,2,1,3,3,2,4,1,6,1,1,1,1,1,5,1
200671998,1,4,3,2,1,1,1,1,2,1,2,4,1,5,1
119957785,1,2,4,2,1,1,1,2,2,1,4,1,3,1,2
170831416,1,4,2,2,2,6,1,1,1,1,1,2,1,2,2
200601623,2,3,1,3,3,1,1,1,1,1,2,3,1,3,1
200600534,2,1,1,1,4,2,1,1,2,1,3,1,1,6,1
201981420,2,3,1,2,3,3,1,2,2,1,5,1,1,3,1
000951848,2,1,1,2,2,1,1,1,2,1,2,1,1,4,3
201981461,1,3,2,2,2,2,1,6,4,1,3,1,1,5,1
200330355,1,1,1,3,3,3,1,3,1,1,5,2,1,7,1
201402849,1,1,3,3,3,3,1,1,2,1,1,4,1,6,4
200851301,2,1,1,3,1,1,1,1,1,1,2,1,3,1,2
200050706,2,2,4,2,1,1,1,2,2,1,2,1,1,2,1
170359228,1,2,4,3,1,1,1,1,1,1,5,2,1,5,1
200460392,1,4,1,3,1,1,1,3,2,1,5,4,1,3,1
200050649,1,1,1,1,4,2,1,2,1,1,3,4,1,7,3
202311668,1,1,2,2,2,2,1,4,2,1,3,4,2,1,2
200671709,2,3,1,2,3,1,1,1,1,1,2,1,1,5,3
000655969,1,3,2,2,2,2,1,1,1,1,3,1,1,2,2
170897979,1,1,4,3,1,1,1,2,2,1,4,1,3,1,1
170853444,1,1,4,2,1,2,1,2,2,1,4,5,1,3,1
200550697,2,3,1,2,3,4,1,7,1,1,2,1,1,3,3
200610392,2,2,1,2,1,1,1,5,1,1,5,2,1,1,3
200962637,1,1,4,2,1,1,1,3,1,1,5,1,1,2,2
201770575,1,1,2,2,2,4,1,1,1,1,2,4,1,4,2
200900496,2,2,4,2,1,1,1,7,1,1,2,3,1,2,2
200671584,1,1,1,3,3,3,1,3,1,1,2,2,1,5,1
170843759,1,4,4,2,1,1,1,3,1,1,1,1,1,1,1
116488164,2,1,1,3,4,6,2,1,2,1,4,2,1,6,1
126008291,1,1,4,2,1,1,1,1,1,1,5,3,1,1,2
201310315,2,3,1,3,1,2,1,7,1,1,1,1,3,1,1
200540342,2,1,1,3,1,1,1,7,1,1,1,1,3,1,2
170785810,1,1,2,2,1,1,1,3,1,1,1,4,1,4,3
201951365,2,2,1,1,3,3,1,6,1,1,1,3,1,6,1
201402450,2,1,3,3,2,1,1,6,1,1,1,3,1,3,1
200780666,2,3,1,2,1,1,1,3,1,1,2,2,1,3,4
201570314,2,3,1,1,2,6,1,1,1,1,1,1,1,3,2
200780575,2,4,1,2,3,3,1,3,4,1,2,3,1,5,1
200210417,2,3,1,2,1,1,2,1,1,1,1,1,1,4,1
201791696,1,3,2,2,2,1,1,3,1,1,1,1,2,1,2
200671642,2,4,3,3,1,2,1,1,2,1,3,3,3,1,4
201402385,1,1,3,3,1,1,1,6,3,1,2,4,1,7,1
201370236,2,2,1,2,2,1,1,1,2,1,5,1,2,1,4
170853105,1,1,4,3,1,5,1,5,2,1,1,2,3,1,1
200021178,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2
200200624,2,1,1,3,3,3,1,1,2,1,2,2,1,4,1
000658344,2,3,1,3,1,1,1,6,1,1,1,1,3,1,2
200962413,1,4,4,2,1,1,1,3,1,1,1,5,1,4,1
201111366,1,2,4,2,1,1,1,1,1,1,2,2,2,1,2
200021061,1,1,1,2,2,1,1,2,2,1,4,2,1,4,2
170758734,2,1,4,3,1,1,1,1,2,1,4,1,3,1,3
200780732,2,2,1,3,1,1,1,1,2,1,4,1,1,1,4
201402195,2,3,3,3,2,5,1,6,1,1,2,1,1,6,1
201481454,1,1,4,2,1,1,1,1,1,1,2,4,3,1,1
201402278,2,2,3,2,1,1,1,1,1,1,4,1,2,4,3
109208876,2,4,4,2,1,1,1,1,3,1,2,3,2,1,1
201402203,1,1,3,2,2,1,2,1,1,1,1,4,2,3,1
200460251,1,1,1,2,1,1,1,1,1,1,5,1,2,5,1
201092053,1,1,4,2,1,1,1,1,1,1,5,2,1,4,2
200671527,2,3,4,1,1,1,1,1,2,1,4,3,3,1,2
200671261,2,1,1,1,2,1,1,3,1,1,3,1,1,4,2
100351295,2,2,1,3,3,3,1,1,2,1,4,2,1,2,3
201081262,1,1,4,2,1,1,1,1,1,1,2,2,2,2,3
170764336,1,1,2,2,1,1,1,1,1,1,2,2,3,1,1
170176481,2,1,4,2,1,1,1,5,1,1,4,1,1,1,2
201770500,1,1,4,3,1,1,1,5,1,1,1,2,2,4,3
170731152,1,3,2,2,2,2,1,2,2,1,3,1,1,1,3
200020907,3,2,1,2,1,2,1,1,2,1,3,2,2,1,2
200550234,2,1,1,2,1,1,1,5,1,1,5,1,1,2,1
170618326,1,1,4,2,1,1,1,7,1,1,1,5,3,1,1
200050458,2,4,1,2,3,2,1,4,2,1,3,1,1,7,3
000658245,1,3,1,1,1,4,1,4,1,1,1,1,1,1,2
170359202,1,3,4,3,1,1,1,2,2,1,1,1,1,5,1
200710440,2,4,1,2,3,3,1,5,1,1,2,1,1,2,1
170618169,2,2,4,3,1,1,1,1,2,1,4,1,1,1,1
170888820,1,3,3,1,3,4,1,1,1,1,3,1,1,2,2
200460210,1,1,1,2,1,1,1,3,1,1,1,3,2,2,1
200961910,1,2,1,2,2,4,1,2,1,1,2,2,1,1,3
200020766,1,3,1,1,1,2,1,4,1,1,5,1,2,5,3
000655860,1,1,2,2,2,4,1,4,1,1,1,2,2,1,4
000655860,1,1,2,2,2,4,1,4,1,1,1,2,2,1,4
201401585,2,1,3,2,1,1,1,3,1,1,2,1,2,5,1
201401676,1,4,3,2,1,1,1,6,3,1,1,3,2,5,1
200780351,2,3,4,2,1,1,1,1,1,1,1,1,2,3,1
200550168,2,3,4,3,1,1,1,5,1,1,2,1,3,1,1
300177052,2,1,1,2,3,1,1,1,1,1,1,1,1,6,3
170831812,1,3,4,1,1,1,1,2,1,1,5,1,2,1,1
201610250,1,1,1,1,1,1,1,1,2,1,4,4,1,1,2
201401569,2,2,4,3,1,1,1,3,1,1,1,2,1,6,3
000936757,2,2,4,2,1,1,1,6,2,1,1,1,3,1,2
200640878,2,1,1,2,4,2,1,7,1,1,3,1,2,1,2
202287967,2,2,2,2,1,1,1,1,2,1,4,1,1,6,1
170888937,1,4,4,2,1,1,1,1,1,1,2,1,1,2,2
200460160,2,2,1,3,1,1,1,1,1,1,1,3,3,1,2
170726475,2,2,4,3,1,1,1,5,1,1,1,2,3,1,1
200690113,2,2,1,3,1,1,1,3,1,1,1,2,1,5,1
200330108,2,1,1,2,1,1,2,1,1,1,1,1,3,1,2
200770147,2,4,1,2,2,6,1,3,1,1,2,1,2,7,1
200670735,2,1,3,2,1,1,1,3,1,1,5,1,3,1,1
000898114,2,3,2,2,1,1,1,1,1,1,1,1,1,2,1
000665570,1,2,1,3,1,1,1,1,1,1,1,2,2,1,1
201310125,2,3,1,2,3,1,1,1,1,1,5,3,1,5,1
201401189,2,1,3,2,1,1,1,6,1,1,1,1,2,2,1
201790458,1,3,4,2,1,1,1,1,1,1,4,3,3,1,2
200050219,2,2,1,3,3,3,1,3,2,1,5,2,1,2,3
170726251,1,1,2,3,1,1,1,3,1,1,2,5,1,5,1
202023024,2,1,1,2,3,2,1,1,1,1,3,4,1,7,1
200450252,2,3,1,3,1,1,1,2,2,1,2,1,3,1,3
201400967,2,4,3,2,2,1,1,1,2,1,2,3,1,2,1
201310182,2,2,1,3,2,1,1,1,1,1,1,3,1,2,4
200670594,2,4,4,2,1,1,1,1,1,1,2,1,3,1,4
014475909,2,1,1,3,1,1,1,6,1,1,2,1,1,2,1
201401171,1,1,3,3,1,1,1,1,2,1,2,4,3,2,1
116228461,2,2,4,2,1,1,1,2,1,1,2,1,3,1,2
201110566,1,3,3,2,1,1,1,5,1,1,1,1,1,2,3
200210235,2,3,1,2,3,1,1,3,1,1,1,1,1,2,3
202287777,1,1,4,3,1,1,1,5,1,1,2,2,2,6,4
014258438,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2
200030294,2,4,1,3,4,1,1,1,1,1,1,1,1,1,1
000921213,2,2,1,1,1,1,1,5,1,1,2,1,1,1,3
000655654,2,1,2,1,2,4,1,3,1,1,1,1,3,1,2
200000248,2,3,1,3,1,1,1,1,1,1,2,1,2,5,4
201040342,1,1,1,3,4,1,1,1,1,1,2,3,1,3,1
201060571,1,1,4,1,1,1,1,1,3,1,5,2,3,1,2
201400769,2,3,3,2,1,1,1,7,1,1,5,1,2,1,2
170828933,1,1,2,3,2,3,1,2,1,1,1,3,1,5,4
170064216,2,3,4,2,1,2,1,2,1,1,3,1,3,2,1
200961175,1,1,4,3,1,1,1,3,4,1,5,3,1,3,2
170361828,1,1,4,2,1,1,1,1,2,1,4,4,2,2,1
200960987,1,4,4,3,1,1,1,5,1,1,1,3,3,1,1
170726699,1,1,4,2,1,1,1,1,2,1,4,4,3,1,4
200960821,1,1,4,2,1,1,1,6,1,1,1,4,3,1,1
200010106,2,2,4,3,1,1,1,6,1,1,2,1,1,4,3
201520095,1,1,1,2,3,5,1,1,3,1,2,5,1,3,1
170134233,1,1,4,3,1,1,1,1,1,1,1,2,1,1,1
200210227,2,2,1,3,1,3,1,2,2,1,4,1,1,3,1
200200251,2,3,1,3,1,1,1,5,1,1,1,1,2,1,3
201570066,2,2,4,2,1,2,1,6,1,1,3,1,3,1,1
000906024,2,2,1,1,2,6,1,1,1,1,1,1,1,2,2
200520294,2,3,3,3,4,5,1,1,1,1,1,2,2,5,4
170378848,1,2,1,2,1,1,1,1,1,1,2,2,3,2,2
201770104,2,1,1,3,3,3,1,1,2,1,1,1,1,4,1
014294672,2,2,4,1,1,1,1,1,1,1,1,1,2,5,3
200780104,2,2,1,2,3,1,2,6,1,1,2,1,1,4,1
201400322,2,3,3,2,3,3,1,2,2,1,5,1,1,5,1
201400272,1,1,2,1,2,2,1,7,2,1,3,1,2,5,1
000700088,2,2,1,2,1,1,1,4,1,1,3,1,3,1,2
201350162,2,2,1,3,1,1,1,5,1,1,2,1,2,7,1
200460137,2,2,1,3,1,1,1,3,1,1,5,3,2,1,4
170872618,2,3,3,2,1,1,2,5,1,1,4,1,1,2,2
201791019,1,4,1,2,2,1,1,3,1,1,2,4,1,4,2
201080801,3,1,4,1,1,1,1,1,1,1,4,1,3,1,2
000688739,2,1,1,2,2,2,1,4,2,1,3,1,3,1,2
171045644,1,1,4,2,1,1,1,3,1,1,4,4,1,1,1
000948315,2,1,4,3,1,1,1,1,1,1,1,2,1,6,1
014283402,2,3,1,3,1,1,1,4,1,1,2,1,2,1,2
362712887,2,3,1,3,3,3,1,5,3,1,2,1,1,3,1
000699884,2,1,1,2,1,1,1,6,1,1,2,1,2,1,2
200120012,2,1,4,2,1,1,1,6,1,1,1,1,1,5,1
000699819,2,2,1,2,1,1,1,3,2,1,2,1,3,1,4
014269088,2,3,1,3,1,1,1,5,2,1,1,1,1,1,2
201750163,2,2,1,3,1,1,2,1,1,1,1,2,1,3,3
